Date,equity,npos,cash
2016-05-13,1.434441885433697,1,0.7241696478572834
2016-05-16,1.5097737894190741,1,0.7241696478572834
2016-05-17,1.5061865558959608,1,0.7241696478572834
2016-05-18,1.7393567348983192,1,0.7241696478572834
2016-05-19,1.7788163036525644,1,0.7241696478572834
2016-05-20,1.8254503394530357,1,0.7241696478572834
2016-05-23,1.8254503394530357,1,0.7241696478572834
2016-05-24,1.9797013809469033,1,0.7241696478572834
2016-05-25,1.6030418610200174,1,0.7241696478572834
2016-05-26,1.542058891127093,1,0.7241696478572834
2016-05-27,1.5851056934044514,1,0.7241696478572834
2016-05-30,1.559995058742659,1,0.7241696478572834
2016-05-31,1.5886929269275647,1,0.7241696478572834
2016-06-01,1.6382990751051896,2,0.39925659542554415
2016-06-02,1.6382990751051896,2,0.39925659542554415
2016-06-03,1.719664395152063,2,0.39925659542554415
2016-06-07,1.8025138327788572,2,0.39925659542554415
2016-06-08,1.8340158555546848,2,0.39925659542554415
2016-06-09,1.8491478685793288,2,0.39925659542554415
2016-06-10,1.8304286220315715,2,0.39925659542554415
2016-06-13,1.7481832773106984,2,0.39925659542554415
2016-06-14,1.759907042838499,2,0.39925659542554415
2016-06-15,1.6784757677769342,3,0.061555507631259054
2016-06-16,1.6161148848426043,3,0.061555507631259054
2016-06-17,1.528649237569569,2,0.3739552185539884
2016-06-20,1.6195531669165906,2,0.3739552185539884
2016-06-21,1.6067852961458686,2,0.3739552185539884
2016-06-22,1.5645215728007011,2,0.3739552185539884
2016-06-23,1.5898111934887633,2,0.3739552185539884
2016-06-24,1.5059996909035083,2,0.3739552185539884
2016-06-27,1.5412530277713703,2,0.3739552185539884
2016-06-28,1.5989918307363724,2,0.3739552185539884
2016-06-29,1.583680831685459,2,0.3739552185539884
2016-06-30,1.568369832634545,2,0.3739552185539884
2016-07-01,1.5753653136545016,2,0.3739552185539884
2016-07-04,1.6102755839271725,2,0.3739552185539884
2016-07-05,1.5890132090992237,2,0.3739552185539884
2016-07-06,1.5992528570471025,2,0.3739552185539884
2016-07-07,1.623401426750434,2,0.3739552185539884
2016-07-08,1.61885212826886,2,0.3739552185539884
2016-07-11,1.6286517638797386,2,0.3739552185539884
2016-07-12,1.661294837640297,2,0.3739552185539884
2016-07-13,1.6474679561693053,2,0.3739552185539884
2016-07-14,1.6005728940581032,2,0.3739552185539884
2016-07-15,1.5849039229546498,2,0.3739552185539884
2016-07-18,1.593040454959337,2,0.3739552185539884
2016-07-19,1.589714247746954,2,0.3739552185539884
2016-07-20,1.5958420359422165,3,0.053527408169491364
2016-07-21,1.6045956550564122,3,0.053527408169491364
2016-07-22,1.5992046424816977,3,0.053527408169491364
2016-07-25,1.5551731146753829,4,6.938893903907228e-18
2016-07-26,1.5441522225265332,3,0.827957393849364
2016-07-27,1.5344759899022784,3,0.827957393849364
2016-07-28,1.5256671231509265,3,0.827957393849364
2016-07-29,1.5326664852561964,3,0.827957393849364
2016-08-01,1.5416421011264851,3,0.827957393849364
2016-08-02,1.5242244593183765,4,0.5231258473614899
2016-08-03,1.5425997039313923,5,0.2153639837874119
2016-08-04,1.4901345520161606,4,0.5000675891016779
2016-08-05,1.4950674293494584,4,0.5000675891016779
2016-08-08,1.4900985663811759,4,0.5000675891016779
2016-08-09,1.4989467360929543,4,0.5000675891016779
2016-08-10,1.5023977121671892,4,0.5000675891016779
2016-08-11,1.4948113136742074,5,0.19980148343902926
2016-08-12,1.518401833783388,5,0.19980148343902926
2016-08-16,1.5016910106783707,5,0.19980148343902926
2016-08-17,1.500305606663457,4,0.4962220723969722
2016-08-18,1.5082617780008971,4,0.4962220723969722
2016-08-19,1.4930445179925387,5,0.1943946195474746
2016-08-22,1.4867932544142541,5,0.1943946195474746
2016-08-23,1.4740348578242557,4,0.473608434446896
2016-08-24,1.481125361143724,4,0.473608434446896
2016-08-25,1.4763630878013125,3,0.5231254405892583
2016-08-26,1.474197111750382,3,0.5231254405892583
2016-08-29,1.4363831074115343,2,0.800894888184424
2016-08-30,1.4532177461481703,2,0.800894888184424
2016-08-31,1.4438473500399684,2,0.800894888184424
2016-09-01,1.439751832802577,2,0.800894888184424
2016-09-02,1.4309741135839436,2,0.800894888184424
2016-09-05,1.4202782565941061,2,0.800894888184424
2016-09-06,1.4232835860619744,2,0.800894888184424
2016-09-07,1.4003691591011733,1,1.0828877228090803
2016-09-08,1.3997306400459433,2,0.80319871697223
2016-09-09,1.3866288552478983,1,1.1037685028668156
2016-09-12,1.3702858126658803,1,1.1037685028668156
2016-09-13,1.3696572341050333,1,1.1037685028668156
2016-09-19,1.3800287803590063,1,1.1037685028668156
2016-09-20,1.3671429198616458,1,1.1037685028668156
2016-09-21,1.3625025363944867,0,1.3625025363944867
2016-09-22,1.3625025363944867,0,1.3625025363944867
2016-09-23,1.3625025363944867,0,1.3625025363944867
2016-09-26,1.3625025363944867,0,1.3625025363944867
2016-09-27,1.3625025363944867,0,1.3625025363944867
2016-09-28,1.3625025363944867,0,1.3625025363944867
2016-09-29,1.3625025363944867,0,1.3625025363944867
2016-09-30,1.3625025363944867,0,1.3625025363944867
2016-10-04,1.3625025363944867,0,1.3625025363944867
2016-10-05,1.3655494325861448,1,1.0900020291155894
2016-10-06,1.3669112813677127,1,1.0900020291155894
2016-10-07,1.3655694855232157,2,0.8180724115423859
2016-10-10,1.364293110428665,2,0.8180724115423859
2016-10-11,1.364357215693928,2,0.8180724115423859
2016-10-12,1.3535831469826363,1,1.0701565260954373
2016-10-13,1.3507953441542375,1,1.0701565260954373
2016-10-14,1.3433612032785076,1,1.0701565260954373
2016-10-17,1.3461490061069064,1,1.0701565260954373
2016-10-18,1.3545124145921024,1,1.0701565260954373
2016-10-19,1.3470782737163727,1,1.0701565260954373
2016-10-20,1.3499224068190911,2,0.7996257502208033
2016-10-21,1.353002672848803,2,0.7996257502208033
2016-10-24,1.3639557745562139,2,0.7996257502208033
2016-10-25,1.3639557745562139,2,0.7996257502208033
2016-10-26,1.3414127667332387,2,0.7996257502208033
2016-10-27,1.3463515679818827,2,0.7996257502208033
2016-10-28,1.3378419278960303,2,0.7996257502208033
2016-10-31,1.338917427106153,2,0.7996257502208033
2016-11-01,1.3265444849817791,2,0.7996257502208033
2016-11-02,1.3168300523968637,1,1.0511817474965537
2016-11-03,1.3157545531867407,1,1.0511817474965537
2016-11-04,1.318981050817109,1,1.0511817474965537
2016-11-07,1.318981050817109,1,1.0511817474965537
2016-11-08,1.318981050817109,1,1.0511817474965537
2016-11-09,1.3125280555563728,1,1.0511817474965537
2016-11-10,1.3200565500272317,1,1.0511817474965537
2016-11-11,1.325434046077845,1,1.0511817474965537
2016-11-14,1.3136035547664955,1,1.0511817474965537
2016-11-15,1.31145255634625,1,1.0511817474965537
2016-11-16,1.3103770571361273,1,1.0511817474965537
2016-11-17,1.3103770571361273,1,1.0511817474965537
2016-11-18,1.3136035547664955,1,1.0511817474965537
2016-11-21,1.3125280555563728,1,1.0511817474965537
2016-11-22,1.3103770571361273,1,1.0511817474965537
2016-11-23,1.3136035547664955,1,1.0511817474965537
2016-11-24,1.3157545531867407,1,1.0511817474965537
2016-11-25,1.3146790539766182,1,1.0511817474965537
2016-11-28,1.3136035547664955,1,1.0511817474965537
2016-11-29,1.31145255634625,1,1.0511817474965537
2016-11-30,1.3093015579260046,1,1.0511817474965537
2016-12-01,1.318981050817109,1,1.0511817474965537
2016-12-02,1.3179055516069862,1,1.0511817474965537
2016-12-05,1.3157545531867407,1,1.0511817474965537
2016-12-06,1.3211320492373544,1,1.0511817474965537
2016-12-07,1.3222075484474771,1,1.0511817474965537
2016-12-08,1.3308115421284588,1,1.0511817474965537
2016-12-09,1.3174119100657777,5,0.0
2016-12-12,1.3195888678222012,5,0.0
2016-12-13,1.3044981396512516,5,0.0
2016-12-14,1.3195152280063003,5,0.0
2016-12-15,1.3079436185003535,5,0.0
2016-12-16,1.3391896328339639,5,0.0
2016-12-19,1.331913740486678,5,0.0
2016-12-20,1.331304001875425,5,0.0
2016-12-21,1.3328875548106838,5,0.0
2016-12-22,1.3342036696878135,5,0.0
2016-12-23,1.327234977185388,5,0.0
2016-12-26,1.3285904422426205,5,0.0
2016-12-27,1.3269756292635215,5,0.0
2016-12-28,1.3069675328056192,5,0.0
2016-12-29,1.297471291494661,5,0.0
2017-01-02,1.3000323275538217,5,0.0
2017-01-03,1.3260925356854372,5,0.0
2017-01-04,1.3251005952373,5,0.0
2017-01-05,1.2963052547095795,5,0.0
2017-01-06,1.309352456872429,5,0.0
2017-01-09,1.322919186377329,5,0.0
2017-01-10,1.3328581985291845,5,0.0
2017-01-11,1.3560221080505295,5,0.0
2017-01-12,1.3613837739902201,5,0.0
2017-01-13,1.340735139214188,5,0.0
2017-01-16,1.344744305702383,5,0.0
2017-01-17,1.3613969287854877,5,0.0
2017-01-18,1.3580977619281351,5,0.0
2017-01-19,1.3648651358923067,5,0.0
2017-01-20,1.359319295878893,5,0.0
2017-01-23,1.3631369833126687,5,0.0
2017-01-24,1.3657458588507678,5,0.0
2017-01-25,1.3897380113991344,5,0.0
2017-01-26,1.4136708172614165,5,0.0
2017-01-31,1.4106977320078078,5,0.0
2017-02-01,1.4222690085258594,5,0.0
2017-02-02,1.4109612016049469,5,0.0
2017-02-03,1.417784748845201,5,0.0
2017-02-06,1.4230565014422463,5,0.0
2017-02-07,1.4217923445757819,5,0.0
2017-02-08,1.421073179686336,5,0.0
2017-02-09,1.4198356233481155,5,0.0
2017-02-10,1.4087749998902848,5,0.0
2017-02-13,1.4096686501005884,5,0.0
2017-02-14,1.3929450298348258,5,0.0
2017-02-15,1.381800784507188,5,0.0
2017-02-16,1.389163436048119,5,0.0
2017-02-17,1.3987032585735082,5,0.0
2017-02-20,1.394562083537851,5,0.0
2017-02-21,1.4132190125413369,5,0.0
2017-02-22,1.4096186692938288,5,0.0
2017-02-23,1.40836379017595,5,0.0
2017-02-24,1.3848008367724274,5,0.0
2017-02-27,1.3498820123111757,5,0.0
2017-02-28,1.3710920522302308,5,0.0
2017-03-02,1.4004979648558624,5,0.0
2017-03-03,1.3896932209322015,5,0.0
2017-03-06,1.4003979388991685,5,0.0
2017-03-07,1.4091985818496178,5,0.0
2017-03-08,1.4114522047864064,5,0.0
2017-03-09,1.4061637980995916,5,0.0
2017-03-10,1.4209147720506292,5,0.0
2017-03-13,1.4590719721906542,5,0.0
2017-03-14,1.4685426854911785,5,0.0
2017-03-15,1.4542217164170412,5,0.0
2017-03-16,1.4594130463489932,5,0.0
2017-03-17,1.4590999938945612,5,0.0
2017-03-20,1.4480439238454146,5,0.0
2017-03-21,1.4460023718301453,5,0.0
2017-03-22,1.43456385862012,5,0.0
2017-03-23,1.4353777396530212,5,0.0
2017-03-24,1.4420243844628335,5,0.0
2017-03-27,1.4301553463296937,5,0.0
2017-03-28,1.4359036905233955,5,0.0
2017-03-29,1.4391945921772904,5,0.0
2017-03-30,1.4321087483251418,5,0.0
2017-03-31,1.418985527610381,5,0.0
2017-04-03,1.4337007464007294,5,0.0
2017-04-04,1.4278415862264389,5,0.0
2017-04-05,1.4382112561942255,5,0.0
2017-04-06,1.4354633270527313,5,0.0
2017-04-07,1.4362099463388873,5,0.0
2017-04-10,1.417567391474509,5,0.0
2017-04-11,1.4125206896440616,5,0.0
2017-04-12,1.4142559781012365,5,0.0
2017-04-13,1.4379353319493817,5,0.0
2017-04-14,1.4350683985533017,5,0.0
2017-04-17,1.4463495408553615,5,0.0
2017-04-18,1.4485552216174904,5,0.0
2017-04-19,1.4465825603627784,5,0.0
2017-04-20,1.4548043976291867,5,0.0
2017-04-21,1.469726382624066,5,0.0
2017-04-24,1.4928683556991564,5,0.0
2017-04-25,1.5122806929432957,5,0.0
2017-04-26,1.517632246323848,5,0.0
2017-04-27,1.5173155922898345,5,0.0
2017-04-28,1.517983531949113,5,0.0
2017-05-02,1.5363873082866482,5,0.0
2017-05-04,1.554449714523415,5,0.0
2017-05-08,1.5970417715226302,5,0.0
2017-05-10,1.575287394889854,5,0.0
2017-05-11,1.6087165029015584,5,0.0
2017-05-12,1.5885420081649921,5,0.0
2017-05-15,1.6011499049752538,5,0.0
2017-05-16,1.5896837275516733,5,0.0
2017-05-17,1.574823147946852,5,0.0
2017-05-18,1.5702642146051242,5,0.0
2017-05-19,1.5521200289719363,5,0.0
2017-05-22,1.568975284892245,5,0.0
2017-05-23,1.5728469714466644,5,0.0
2017-05-24,1.5669395811655318,5,0.0
2017-05-25,1.5802564378753727,5,0.0
2017-05-26,1.5951520444985217,5,0.0
2017-05-29,1.593824948820513,5,0.0
2017-05-30,1.5743118846699786,4,0.32847991960453027
2017-05-31,1.5714127114723877,3,0.6565900683756327
2017-06-01,1.5608510003802276,3,0.6565900683756327
2017-06-02,1.5561994483910961,3,0.6620129570861013
2017-06-05,1.5430100857477518,4,0.3529970500212055
2017-06-07,1.5514007738602698,4,0.3529970500212055
2017-06-08,1.5677503606107148,5,0.03913957819170644
2017-06-09,1.585165878827084,5,0.03913957819170644
2017-06-12,1.552581531644341,5,0.03913957819170644
2017-06-13,1.566486669954605,5,0.03913957819170644
2017-06-14,1.5707763751471302,5,0.03913957819170644
2017-06-15,1.5793896613156617,5,0.03913957819170644
2017-06-16,1.5636316419522949,5,0.03913957819170644
2017-06-19,1.582374430755836,5,0.03913957819170644
2017-06-20,1.571414081539498,4,0.32948209414534757
2017-06-21,1.5643663515473085,5,0.015855545840831653
2017-06-22,1.5577612908094702,4,0.30171923869456885
2017-06-23,1.5510137073417678,4,0.30171923869456885
2017-06-26,1.5670674799244981,4,0.30171923869456885
2017-06-27,1.5922404947681579,4,0.30171923869456885
2017-06-28,1.5831918500826645,4,0.30171923869456885
2017-06-29,1.588718648821987,4,0.30171923869456885
2017-06-30,1.5650542629381863,4,0.30171923869456885
2017-07-03,1.550961957172527,3,0.5919144870691857
2017-07-04,1.5535798809769497,3,0.5919144870691857
2017-07-05,1.5648067895811275,3,0.5919144870691857
2017-07-06,1.5549748806042971,5,0.0
2017-07-07,1.5442967698690027,5,0.0
2017-07-10,1.5606426098799244,4,0.25733918154172253
2017-07-11,1.578203694865836,4,0.25733918154172253
2017-07-12,1.5731549213343776,4,0.25733918154172253
2017-07-13,1.593001198205092,4,0.25733918154172253
2017-07-14,1.6021059733883702,5,0.0
2017-07-17,1.6093094341559608,5,0.0
2017-07-18,1.6231052823126,5,0.0
2017-07-19,1.622748833058646,5,0.0
2017-07-20,1.6551760042808652,5,0.0
2017-07-21,1.6507016351237969,5,0.0
2017-07-24,1.666691577484689,5,0.0
2017-07-25,1.634979342354379,5,0.0
2017-07-26,1.611787323593813,4,0.23805871176730742
2017-07-27,1.6018918215673819,5,0.0
2017-07-28,1.5676496257838926,5,0.0
2017-07-31,1.6134055912043728,5,0.0
2017-08-01,1.6123554382386702,5,0.0
2017-08-02,1.6522568019143524,5,0.0
2017-08-03,1.617113529939921,5,0.0
2017-08-04,1.6399255169985665,5,0.0
2017-08-07,1.650156888485035,5,0.0
2017-08-08,1.6611594934494471,5,0.0
2017-08-09,1.6499573906331764,5,0.0
2017-08-10,1.637485244782313,5,0.0
2017-08-11,1.6032419764081722,5,0.0
2017-08-14,1.6231590638804259,3,0.5785904975364364
2017-08-16,1.619587055498675,3,0.5785904975364364
2017-08-17,1.6122630425158142,3,0.5785904975364364
2017-08-18,1.630696942327465,3,0.5785904975364364
2017-08-21,1.6281741645877499,3,0.5785904975364364
2017-08-22,1.6361544178780467,3,0.5785904975364364
2017-08-23,1.63228678112047,4,0.25217153871244635
2017-08-24,1.6492783827487074,5,0.0
2017-08-25,1.6540946211852954,5,0.0
2017-08-28,1.6417415905278636,5,0.0
2017-08-29,1.6578303454288892,5,0.0
2017-08-30,1.6809369776635814,5,0.0
